Campus,Course ID,CRN,Section,Title,Link,Schedule Type,Start Date,Meeting Days,Meeting Time,Building,Room,Primary Instructor Last Name,Cap
Main,STAT6800,41492,100,Sas Programming,,Lecture,8/29/18,M,17:30 - 20:00,,,Onicescu,25
Main,STAT6910,43215,100,Practicum Stat Consulting,,Supervision or Practicum,8/29/18,,,,,Naranjo,5
Main,STAT6980,43216,100,Stat Consult Internship,,Supervision or Practicum,8/29/18,,,,,Naranjo,5
Main,STAT6990,42875,100,Reading & Research,,Independent Study,8/29/18,,,,,Naranjo,1
Main,STAT7120,43232,100,Prof Field Exper,,Supervision or Practicum,8/29/18,,,,,Naranjo,1
Main,STAT7250,43852,100,Doct Res Seminar,,Seminar or Studio,8/29/18,,,,,Naranjo,5
Main,STAT7300,41631,100,Doctoral Dissertatn,,Independent Study,8/29/18,,,,,Lee,2
Main,STAT7300,41993,104,Doctoral Dissertatn,,Independent Study,8/29/18,,,,,Mckean,2
Main,STAT7300,42890,105,Doctoral Dissertatn,,Independent Study,8/29/18,,,,,Bugaj,1
Main,STAT7300,43239,110,Doctoral Dissertatn,,Independent Study,8/29/18,,,,,Naranjo,2
Main,STAT7300,43240,115,Doctoral Dissertatn,,Independent Study,8/29/18,,,,,Onicescu,2
Main,STAT7300,43241,120,Doctoral Dissertatn,,Independent Study,8/29/18,,,,,Terpstra,2
WMU - Online Education,STAT1600,42790,950,Statistics And Data Analysis,,Lecture,8/29/18,,,Online - Semester Course,CLASS,Kapenga,70
WMU - Online Education,STAT2160,42801,950,Business Statistics,,Lecture,8/29/18,,,Online - Semester Course,CLASS,Andrews,70
WMU - Online Education,STAT3660,44221,950,Data Analysis for Biosciences,,Lecture,8/29/18,,,Online - Semester Course,CLASS,McKean,55
